,LowerBound FoldChange,Maximum Likelihood FoldChange,Upperbound FoldChange,Conservative Estimate FoldChange,Uncorrected Z-Score,Z-Score Corrected for Multiple Testing,symbol,OvaryLog2FC,WTLog2FC,UsedForOrdering,EmbryonicallyDimorphic
ENSMUSG00000090610,0.150956704961226,3.81165680027099,7.2459218381389,0.150956704961226,2.05721527130635,0.12213991729124,NA,-3.4306800208367,-1.42768314209632,no,no
ENSMUSG00000050852,0.188695881201535,4.3777444438756,7.88748783422412,0.188695881201535,2.05590129142898,0.12213991729124,NA,-0.811602759985357,-2.23261016132137,no,no
ENSMUSG00000028291,0.188695881201535,4.98157126372048,7.2836610143792,0.188695881201535,2.05582403737214,0.12213991729124,Akirin2,0.204844439737634,1.79194899331305,no,no
ENSMUSG00000026832,0.22643505744184,4.98157126372048,7.3214001906195,0.22643505744184,2.05285568145176,0.116796165592101,Cytip,6.14861340910188,2.92495985516098,no,yes
ENSMUSG00000049764,0.188695881201535,5.24574549740265,7.96296618670472,0.188695881201535,2.05164989537585,0.114888926886073,Zfp280b,-0.512778877152392,-2.275080390912,no,no
ENSMUSG00000022550,0.188695881201535,5.50991973108479,8.41583630158843,0.188695881201535,2.04896691997206,0.109251839826088,Adck5,-1.62627721389594,-2.44932966486678,no,no
ENSMUSG00000067203,0.188695881201535,3.96261350523223,6.52887748957308,0.188695881201535,2.04858600810855,0.109251839826088,NA,-1.46573418432478,-1.28481964088225,no,no
ENSMUSG00000081467,0.150956704961226,4.60417950131744,6.86853007573583,0.150956704961226,2.04637619901668,0.106140126650538,NA,1.78361049527882,1.60729727410981,no,no
ENSMUSG00000027667,0.113217528720921,4.07583103395313,6.37792078461185,0.113217528720921,2.04627093195879,0.106140126650538,Zfp639,-0.0606353525427672,0.819284040438826,no,no
ENSMUSG00000083186,0.150956704961226,3.39652586162761,5.88731149348787,0.150956704961226,2.04592018792944,0.106140126650538,NA,0.986021998978475,-1.15363946996013,no,no
ENSMUSG00000034377,0.150956704961226,3.58522174282915,8.22714042038689,0.150956704961226,2.04348490410038,0.101669409052449,Tulp4,0.171932567383539,1.40980926503496,no,no
ENSMUSG00000017478,0.0754783524806134,4.83061455875928,7.35913936685984,0.0754783524806134,2.04328733991464,0.101669409052449,Zc3h18,0.020994821278241,0.370277669022266,no,no
ENSMUSG00000028322,0.150956704961226,4.79287538251898,7.54783524806138,0.150956704961226,2.04060812316506,0.100508554426665,Exosc3,-0.281399202586688,1.98350787778636,no,no
ENSMUSG00000070529,0.113217528720921,7.66105277678228,9.32157653135578,0.113217528720921,2.03801662962589,0.100508554426665,Wfdc10,3.19402750303627,0.725840969869925,no,no
ENSMUSG00000047264,0.113217528720921,4.18904856267406,6.60435584205369,0.113217528720921,2.03764753521564,0.100508554426665,Zfp358,-0.517101642122509,-3.73682182968827,no,no
ENSMUSG00000036779,0.264174233682148,5.50991973108479,8.71774971151087,0.264174233682148,2.03746987767601,0.100508554426665,Papd5,-0.314152737309153,2.72717048476264,no,no
ENSMUSG00000021962,0.150956704961226,7.09496513317766,9.43479406007669,0.150956704961226,2.03735755378033,0.100508554426665,Dcp1a,0.154118655840868,-0.415939982315096,no,no
ENSMUSG00000038244,0.113217528720921,3.35878668538731,6.07600737468941,0.113217528720921,2.03697476784531,0.100508554426665,Mical2,0.284412589811743,-0.311723755197691,no,yes
ENSMUSG00000073452,0.150956704961226,4.26452691515467,8.79322806399147,0.150956704961226,2.03673576123025,0.100508554426665,NA,0.0209444352455077,-1.1137877339148,no,no
ENSMUSG00000020027,0,3.321047509147,8.03844453918535,0,1.97097427186262,0.0348901489746966,Socs2,-2.18275939969153,-5.21562669466015,yes,no
ENSMUSG00000040152,-0.188695881201535,3.09461245170515,9.32157653135578,0,1.86165051897225,0.0000755439378708985,Thbs1,-2.03167275297792,-5.56661326882532,yes,no
ENSMUSG00000027199,-0.188695881201535,2.41530727937963,5.09478879244142,0,1.83161606131043,0.0000755439378708985,Gatm,4.12748725084837,2.05960858548413,yes,no
ENSMUSG00000029335,-0.301913409922456,2.83043821802301,7.58557442430168,0,1.79421812086064,0.0000755439378708985,Bmp3,-3.03100491135228,-4.59816283386506,yes,no
ENSMUSG00000025955,-0.377391762403069,2.2266113981781,4.98157126372048,0,1.70129818181226,0.0000755439378708985,Akr1cl,-2.04543059240716,-3.07411351671529,yes,yes
ENSMUSG00000021214,-1.0944361109689,2.30208975065871,5.69861561228633,0,1.32829765561522,0.0000755439378708985,Akr1c18,-7.34308289293582,-7.03169149309253,yes,no
ENSMUSG00000028885,-1.20765363968982,2.11339386945718,5.50991973108479,0,1.26654257084872,0.0000755439378708985,Smpdl3b,-2.6076802042076,-3.53573449506482,yes,yes
ENSMUSG00000025950,-1.20765363968982,1.77374128329442,5.17026714492202,0,1.16878941384124,0.0000755439378708985,Idh1,-2.13217639789802,-3.48101629480809,yes,no
ENSMUSG00000024059,-1.84921963577503,2.03791551697657,6.18922490341031,0,1.03279979200443,0.0000755439378708985,Clip4,2.88987307242516,5.39530413868824,yes,no
ENSMUSG00000032727,-1.58504540209288,1.73600210705411,5.35896302612356,0,1.02563127105985,0.0000755439378708985,Mier3,2.00423885248619,2.10014847533034,yes,no
ENSMUSG00000045294,-1.62278457833319,1.24539281593012,4.00035268147253,0,0.837489888070144,0.0000755439378708985,Insig1,-2.60307863570488,-2.4424552234109,yes,no
ENSMUSG00000027445,-2.00017634073626,1.01895775848828,8.34035794910779,0,0.780062865343173,0.0000755439378708985,Cst9,8.57433953971483,6.91511817677076,yes,yes
ENSMUSG00000032018,-2.00017634073626,1.24539281593012,4.79287538251898,0,0.772731109017111,0.0000755439378708985,Sc5d,-2.95986952972583,-2.42762916765327,yes,no
ENSMUSG00000038587,-1.92469798825565,1.05669693472859,4.18904856267406,0,0.691771022338587,0.0000755439378708985,Akap12,3.73891836884437,6.46175083888577,yes,no
ENSMUSG00000080811,-3.73617844779039,-0.0754783524806134,3.54748256658885,0,-0.0289927774384914,-0.0000755439378708985,NA,-2.48123320828135,-2.19384633238772,yes,no
ENSMUSG00000060879,-3.62296091906945,-0.22643505744184,3.13235162794546,0,-0.112162596020416,-0.0000755439378708985,NA,-2.33345599500003,-3.60031188758413,yes,no
ENSMUSG00000041272,-4.98157126372048,-0.679305172325522,3.54748256658885,0,-0.293024567586846,-0.0000755439378708985,Tox,4.00606015601707,2.26272132046367,yes,no
ENSMUSG00000007872,-3.01913409922454,-0.415130938643373,2.18887222193779,0,-0.295787082623218,-0.0000755439378708985,Id3,-2.03255869168343,-5.83045054593908,yes,no
ENSMUSG00000029188,-4.30226609139497,-0.71704434856583,2.83043821802301,0,-0.382488563498469,-0.0000755439378708985,Slc34a2,4.64882795287198,8.47892425106237,yes,no
ENSMUSG00000018417,-4.75513620627864,-1.32087116841074,2.26435057441841,0,-0.701393973332698,-0.0000755439378708985,Myo1b,-2.05716372099014,-4.71534860919883,yes,no
ENSMUSG00000028364,-7.09496513317766,-3.47200421410821,4.26452691515467,0,-0.716956860916202,-0.0000755439378708985,Tnc,-3.17924381767067,-4.37475499187539,yes,no
ENSMUSG00000024043,-7.92522701046442,-2.2266113981781,2.11339386945718,0,-1.08395320772884,-0.0000755439378708985,Arhgap28,-2.44796853189967,-4.21808228861324,yes,no
ENSMUSG00000042942,-5.81183314100723,-2.37756810313933,0.868001053527057,0,-1.44585819690576,-0.0000755439378708985,Greb1l,-2.15651396541853,-4.11609211498313,yes,no
ENSMUSG00000032051,-7.96296618670472,-4.75513620627864,-0.22643505744184,-0.22643505744184,-2.0375868414012,-0.100508554426665,Fdx1,-3.20002930520826,-2.9014504707088,no,no
ENSMUSG00000059883,-8.49131465406903,-3.81165680027099,-0.188695881201535,-0.188695881201535,-2.03990579735349,-0.100508554426665,Irak4,0.499339009193017,1.09203230084118,no,no
ENSMUSG00000025407,-7.09496513317766,-4.22678773891436,-0.150956704961226,-0.150956704961226,-2.03997744982217,-0.100508554426665,Gli1,-0.0260816352591259,-2.76815606764263,no,no
ENSMUSG00000001542,-7.66105277678228,-5.09478879244142,-0.264174233682148,-0.264174233682148,-2.04203939864387,-0.101055010781642,Ell2,-1.00869087238735,2.93168837000738,no,no
ENSMUSG00000024042,-7.132704309418,-3.62296091906945,-0.150956704961226,-0.150956704961226,-2.04261958713507,-0.101240683951141,Sik1,-1.34534024012229,-0.00992641436866756,no,no
ENSMUSG00000036242,-8.75548888775117,-6.07600737468941,-0.150956704961226,-0.150956704961226,-2.05375045643387,-0.117839473363136,3632451O06Rik,-0.840172588400361,-3.51906885830093,no,no
ENSMUSG00000022684,-7.66105277678228,-4.83061455875928,-0.264174233682148,-0.264174233682148,-2.05663027780656,-0.12213991729124,Bfar,0.029114247811057,-1.15549523309481,no,yes
ENSMUSG00000032067,-7.73653112926288,-4.4909619725965,-0.264174233682148,-0.264174233682148,-2.05915056989057,-0.124378063890483,Pts,-0.62702743591053,-2.20773319086011,no,no
ENSMUSG00000036833,-8.64227135903027,-5.88731149348787,-0.150956704961226,-0.150956704961226,-2.05997758310357,-0.124378063890483,Pnpla7,-0.525246316729125,2.45667132851774,no,no
ENSMUSG00000079738,-7.58557442430168,-4.94383208748018,-0.188695881201535,-0.188695881201535,-2.0634728639337,-0.1288654194615,NA,0.829240756615306,-0.19941957589928,no,no
ENSMUSG00000022635,-7.43461771934044,-4.34000526763527,-0.22643505744184,-0.22643505744184,-2.06443561259003,-0.130074346065141,Zcrb1,0.316857281281799,0.40526118781012,no,no
ENSMUSG00000058297,-6.67983419453429,-3.66070009530975,-0.188695881201535,-0.188695881201535,-2.06848430078616,-0.136541364519358,Spock2,2.23882496565341,0.648728256146985,no,no
ENSMUSG00000025010,-8.26487959662719,-5.69861561228633,-0.150956704961226,-0.150956704961226,-2.06913892052192,-0.136541364519358,Ccnj,-0.237668356866399,-1.53499374903921,no,no
ENSMUSG00000068566,-7.05722595693736,-3.66070009530975,-0.22643505744184,-0.22643505744184,-2.07062573627605,-0.136541364519358,Myadm,-0.503823823885416,-2.86204022600346,no,no
ENSMUSG00000028970,-7.09496513317766,-4.4154836201159,-0.150956704961226,-0.150956704961226,-2.07144494233638,-0.136541364519358,Abcb1b,-4.38967293895259,-7.20854043037375,no,no
ENSMUSG00000029135,-6.18922490341031,-2.94365574674393,-0.188695881201535,-0.188695881201535,-2.07525260545533,-0.139132042095403,Fosl2,-2.04850209200149,-5.7662660398435,yes,no
ENSMUSG00000048878,-7.47235689558074,-3.84939597651129,-0.264174233682148,-0.264174233682148,-2.08147237152556,-0.150694354488149,Hexim1,0.566113986191689,-1.46279126721989,no,no
ENSMUSG00000089842,-6.75531254701492,-3.321047509147,-0.22643505744184,-0.22643505744184,-2.08583439959296,-0.158212751678826,NA,NA,-3.38338910850338,no,no
ENSMUSG00000052688,-9.35931570759608,-7.09496513317766,-0.264174233682148,-0.264174233682148,-2.0869806706057,-0.159620278875835,5430435G22Rik,2.95863801591798,-3.08574331455818,no,no
ENSMUSG00000020893,-7.51009607182104,-4.26452691515467,-0.301913409922456,-0.301913409922456,-2.0877203512557,-0.159620278875835,Per1,0.985757843590122,2.24726287356359,no,no
ENSMUSG00000089991,-5.96278984596847,-3.09461245170516,-0.22643505744184,-0.22643505744184,-2.0881555103535,-0.159620278875835,NA,-0.22018793151326,-5.8558320115177,no,no
ENSMUSG00000020415,-8.49131465406903,-5.50991973108479,-0.339652586162761,-0.339652586162761,-2.08852507611203,-0.159620278875835,Pttg1,-0.980571375056837,0.840496730529444,no,no
ENSMUSG00000066026,-6.11374655092971,-2.94365574674393,-0.188695881201535,-0.188695881201535,-2.08991113093896,-0.159620278875835,Dhrs3,0.342380584697589,-2.66225759309946,no,no
ENSMUSG00000028060,-8.18940124414659,-4.4909619725965,-0.339652586162761,-0.339652586162761,-2.09077692516167,-0.159620278875835,2810403A07Rik,0.219341905689689,-0.568306121910521,no,no
ENSMUSG00000032766,-8.07618371542565,-4.03809185771283,-0.301913409922456,-0.301913409922456,-2.09322140999716,-0.160073978253896,Gng11,-1.05924194411298,-4.49483130747587,no,no
ENSMUSG00000024112,-8.11392289166595,-5.43444137860419,-0.415130938643373,-0.415130938643373,-2.09408927723786,-0.16015942329756,Cacna1h,-1.71517442986915,2.88826617711693,no,no
ENSMUSG00000040435,-5.43444137860419,-2.71722068930209,-0.188695881201535,-0.188695881201535,-2.09828785468056,-0.165660658274984,Ppp1r15a,-0.774141574750574,-1.85110013288328,no,no
ENSMUSG00000016534,-5.39670220236386,-2.71722068930209,-0.188695881201535,-0.188695881201535,-2.10341821588609,-0.176596369781444,Lamp2,0.0888995323668866,-1.93346151474269,no,no
ENSMUSG00000062115,-7.3214001906195,-5.01931043996082,-0.264174233682148,-0.264174233682148,-2.1049917529867,-0.176596369781444,Rai1,0.391643777913812,-2.14397664577155,no,no
ENSMUSG00000026193,-9.24609817887518,-6.75531254701492,-0.301913409922456,-0.301913409922456,-2.11001159304531,-0.182561739292208,Fn1,-0.94405600251994,-0.433868921824304,no,no
ENSMUSG00000024273,-8.11392289166595,-5.43444137860419,-0.415130938643373,-0.415130938643373,-2.11620962871213,-0.187582788315353,2700062C07Rik,-0.162198528960587,0.280372895859731,no,no
ENSMUSG00000075702,-7.96296618670472,-3.84939597651129,-0.301913409922456,-0.301913409922456,-2.12140424696378,-0.193835864536911,Selm,-1.16316637616976,-2.97838153811613,no,no
ENSMUSG00000042350,-7.96296618670472,-5.35896302612356,-0.452870114883684,-0.452870114883684,-2.12254495805736,-0.193901571296316,Arel1,0.485880488655063,2.50982211507249,no,no
ENSMUSG00000027239,-7.132704309418,-3.43426503786791,-0.301913409922456,-0.301913409922456,-2.12428864034005,-0.194422019237601,Mdk,-0.697528033742978,-2.25174319738586,no,no
ENSMUSG00000046879,-8.11392289166595,-5.5853980835654,-0.377391762403069,-0.377391762403069,-2.12599402370153,-0.195307889482514,Irgm1,-1.24328853643298,-3.57895059267743,no,no
ENSMUSG00000021822,-8.26487959662719,-5.6231372598057,-0.452870114883684,-0.452870114883684,-2.12708562648139,-0.195547457148127,Plau,-1.17830589647633,-5.25259429156491,no,no
ENSMUSG00000032913,-8.45357547782873,-6.00052902220877,-0.264174233682148,-0.264174233682148,-2.13053906428328,-0.20177933637403,Lrig2,0.248776083955356,0.332654014593385,no,no
ENSMUSG00000032555,-8.18940124414659,-5.66087643604603,-0.754783524806134,-0.754783524806134,-2.13136946969955,-0.202490480219858,Topbp1,-0.506391939168994,0.73185006539009,no,no
ENSMUSG00000036596,-8.71774971151087,-6.15148572717001,-0.339652586162761,-0.339652586162761,-2.1320731729078,-0.202860991635128,Cpz,2.82227654741862,-2.8842385397776,no,no
ENSMUSG00000048402,-5.92505066972817,-3.13235162794546,-0.301913409922456,-0.301913409922456,-2.1323370614582,-0.202860991635128,Gli2,0.155905140885158,-1.87845635838315,no,no
ENSMUSG00000044950,-8.18940124414659,-5.50991973108479,-0.415130938643373,-0.415130938643373,-2.13560570419105,-0.207005671732636,Pwwp2a,-0.143942400906447,-0.153902315134617,no,no
ENSMUSG00000028341,-7.2459218381389,-4.30226609139497,-0.377391762403069,-0.377391762403069,-2.14207925089963,-0.216337118284441,Nr4a3,0.416015720212965,0.990743709572852,no,no
